,protocol_type,service,flag,wrong_fragment,logged_in,num_outbound_cmds,count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,attack,attack_occur,attack_class
15492,1,22,9,0.0,2.0,0.0,0.011741682974559686,0.0,0.0,0.0,0.0,2.0,0.0,1.34,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0,1
15493,1,19,9,0.0,0.0,0.0,0.015655577299412915,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.39215686274509803,0.7764705882352941,0.76,0.2,0.76,0.06,0.0,0.0,0.0,0.0,16,0,1
15494,1,55,9,0.0,0.0,0.0,0.003913894324853229,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.4627450980392157,0.46,0.08,0.0,0.0,0.0,0.04,0.22,0.44,21,1,0
15495,1,22,9,0.0,2.0,0.0,0.003913894324853229,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0,1
15496,1,22,9,0.0,2.0,0.0,0.011741682974559686,0.0,0.0,0.0,0.0,2.0,0.0,0.4,0.09411764705882353,2.0,2.0,0.0,0.16,0.1,0.0,0.0,0.0,0.0,16,0,1
15497,1,27,1,0.0,0.0,0.0,0.5166340508806262,0.0,0.0,2.0,2.0,0.28,0.1,0.0,2.0,0.1411764705882353,0.14,0.1,0.0,0.0,0.0,0.0,2.0,2.0,14,1,0
15498,1,40,4,0.0,0.0,0.0,0.003913894324853229,0.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,0.00784313725490196,0.0,0.24,0.2,0.0,0.0,0.0,1.98,2.0,20,1,2
15499,1,40,1,0.0,0.0,0.0,1.7886497064579254,0.3,0.0,1.7,2.0,0.0,2.0,0.0,2.0,0.00784313725490196,0.0,1.96,0.0,0.0,0.26,0.0,1.74,2.0,25,1,2
15500,1,42,5,0.0,0.0,0.0,0.43052837573385516,2.0,2.0,0.0,0.0,0.18,0.12,0.0,2.0,0.0784313725490196,0.08,0.12,0.0,0.0,2.0,2.0,0.0,0.0,14,1,0
15501,1,23,1,0.0,0.0,0.0,0.5048923679060665,0.0,0.0,2.0,2.0,0.24,0.12,0.0,2.0,0.12549019607843137,0.12,0.12,0.0,0.0,0.0,0.0,2.0,2.0,14,1,0
15502,1,22,9,0.0,2.0,0.0,0.015655577299412915,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0,1
15503,0,14,9,0.0,0.0,0.0,1.7534246575342465,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,27,1,0
15504,1,22,9,0.0,2.0,0.0,0.03522504892367906,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.6862745098039216,2.0,2.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,16,0,1
15505,1,23,5,0.0,0.0,0.0,0.5596868884540117,2.0,2.0,0.0,0.0,0.18,0.12,0.0,2.0,0.10196078431372549,0.1,0.12,0.0,0.0,2.0,2.0,0.0,0.0,14,1,0
15506,1,55,8,0.0,0.0,0.0,0.003913894324853229,2.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.8862745098039215,0.88,0.98,0.0,0.0,0.7,1.56,0.96,0.0,21,1,0
15507,1,22,9,0.0,2.0,0.0,0.043052837573385516,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0,1
15508,1,4,5,0.0,0.0,0.0,0.6692759295499021,2.0,2.0,0.0,0.0,0.12,0.18,0.0,2.0,0.08627450980392157,0.08,0.2,0.0,0.0,2.0,2.0,0.0,0.0,14,1,0
15509,1,19,9,0.0,0.0,0.0,0.011741682974559686,0.0,0.0,0.0,0.0,1.34,1.34,0.0,0.6980392156862745,0.1568627450980392,0.04,0.16,0.04,0.2,0.0,0.0,0.06,0.0,16,0,1
15510,2,45,9,0.0,0.0,0.0,0.003913894324853229,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.992156862745098,2.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,16,0,1
15511,1,22,9,0.0,2.0,0.0,0.03131115459882583,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0,1
15512,1,22,5,0.0,0.0,0.0,0.12915851272015655,0.42,0.42,1.58,1.58,2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.08,0.08,1.36,1.36,0,1,0
15513,0,14,9,0.0,0.0,0.0,0.9119373776908023,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,27,1,0
15514,1,22,9,0.0,2.0,0.0,0.003913894324853229,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.2705882352941176,2.0,2.0,0.0,0.02,0.04,0.0,0.0,0.0,0.0,16,0,1
15515,1,22,9,0.0,2.0,0.0,0.0821917808219178,0.0,0.0,0.0,0.0,2.0,0.0,0.06,0.5882352941176471,2.0,2.0,0.0,0.02,0.04,0.0,0.0,0.0,0.0,16,0,1
15516,0,13,9,0.0,0.0,0.0,0.003913894324853229,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.00784313725490196,1.8274509803921568,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,7,1,2
15517,1,19,9,0.0,0.0,0.0,0.007827788649706457,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.9568627450980391,0.0784313725490196,0.16,0.04,0.16,0.0,0.0,0.0,0.0,0.0,16,0,1
15518,1,20,1,0.0,0.0,0.0,0.8610567514677103,0.0,0.0,2.0,2.0,0.1,0.14,0.0,2.0,0.0784313725490196,0.08,0.16,0.0,0.0,0.0,0.0,2.0,2.0,14,1,0
15519,1,18,9,0.0,2.0,0.0,0.003913894324853229,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.08627450980392157,0.08,0.04,0.0,0.0,0.56,0.0,0.3,0.0,33,1,3
15520,2,45,9,0.0,0.0,0.0,0.003913894324853229,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.9843137254901961,1.98,0.02,0.0,0.0,0.0,0.0,0.0,0.0,28,1,3
15521,1,22,9,0.0,2.0,0.0,0.011741682974559686,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.023529411764705882,2.0,2.0,0.0,0.66,0.02,0.0,0.0,0.0,0.0,16,0,1
15522,1,22,9,0.0,2.0,0.0,0.019569471624266144,0.0,0.0,0.0,0.0,2.0,0.0,0.18,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.14,0.14,1,1,0
15523,1,22,9,0.0,2.0,0.0,0.06653620352250489,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.6274509803921569,2.0,2.0,0.0,0.02,0.06,0.0,0.0,0.0,0.0,16,0,1
15524,1,22,9,0.0,2.0,0.0,0.003913894324853229,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.00784313725490196,2.0,2.0,0.0,2.0,0.04,0.0,0.0,0.0,0.0,16,0,1
15525,0,13,9,0.0,0.0,0.0,0.003913894324853229,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.00784313725490196,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,7,1,2
15526,1,55,1,0.0,0.0,0.0,0.003913894324853229,0.0,0.0,2.0,2.0,2.0,0.0,2.0,1.5372549019607842,0.6745098039215687,0.68,0.06,0.02,0.04,0.0,0.0,1.76,1.4,11,1,2
15527,1,22,4,0.0,2.0,0.0,0.09784735812133072,0.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0,1,0
15528,2,45,9,0.0,0.0,0.0,1.9882583170254402,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,1.98,0.0,0.0,0.0,0.0,0.0,16,0,1
15529,1,45,1,0.0,0.0,0.0,0.007827788649706457,0.0,0.0,2.0,2.0,1.0,2.0,0.0,2.0,0.00784313725490196,0.0,1.22,0.84,0.0,0.0,0.0,0.84,2.0,20,1,2
15530,1,22,9,0.0,2.0,0.0,0.08610567514677103,0.0,0.0,0.0,0.0,2.0,0.0,0.22,0.8392156862745098,2.0,2.0,0.0,0.02,0.1,0.0,0.0,0.0,0.0,16,0,1
15531,1,22,9,0.0,2.0,0.0,0.011741682974559686,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.023529411764705882,1.811764705882353,2.0,0.0,0.66,0.12,0.0,0.0,0.0,0.0,16,0,1
15532,2,45,9,0.0,0.0,0.0,0.09393346379647749,0.0,0.0,0.0,0.0,0.08,0.84,0.0,2.0,0.00784313725490196,0.0,1.12,1.98,0.0,0.0,0.0,0.02,0.0,25,1,2
15533,0,14,9,0.0,0.0,0.0,1.2524461839530332,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,27,1,0
15534,1,22,9,0.0,2.0,0.0,0.007827788649706457,0.0,0.0,0.0,0.0,2.0,0.0,1.34,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0,1
15535,2,11,9,0.0,0.0,0.0,0.023483365949119372,0.0,0.0,0.0,0.0,2.0,0.0,0.44,2.0,1.8901960784313725,1.9,0.02,0.0,0.0,0.0,0.0,0.08,0.0,16,0,1
15536,1,22,9,0.0,2.0,0.0,0.015655577299412915,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0,1
15537,1,22,9,0.0,2.0,0.0,0.15264187866927592,0.0,0.0,0.0,0.0,2.0,0.0,0.08,1.8431372549019607,2.0,2.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,16,0,1
15538,1,43,9,0.0,2.0,0.0,0.003913894324853229,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.6784313725490196,1.68,0.04,0.0,0.0,0.0,0.0,0.08,0.0,4,1,3
15539,1,45,1,0.0,0.0,0.0,1.060665362035225,0.0,0.0,2.0,2.0,0.06,0.12,0.0,2.0,0.054901960784313725,0.06,0.14,0.0,0.0,0.0,0.0,2.0,2.0,14,1,0
15540,1,19,9,0.0,0.0,0.0,0.007827788649706457,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.6352941176470588,0.03137254901960784,0.1,0.4,0.1,0.0,0.0,0.0,0.08,0.0,16,0,1
15541,1,54,1,0.0,0.0,0.0,0.007827788649706457,0.0,0.0,2.0,2.0,1.0,2.0,0.0,2.0,0.00784313725490196,0.0,1.94,1.92,0.0,0.0,0.0,1.92,2.0,20,1,2
15542,1,45,1,0.0,0.0,0.0,1.076320939334638,0.06,0.0,1.94,2.0,0.1,0.12,0.0,2.0,0.11764705882352941,0.12,0.14,0.0,0.0,0.08,0.0,1.92,2.0,14,1,0
15543,1,19,9,0.0,0.0,0.0,0.011741682974559686,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.023529411764705882,0.07058823529411765,2.0,0.0,2.0,0.44,0.0,0.0,0.0,0.0,2,1,4
15544,1,22,9,0.0,2.0,0.0,0.023483365949119372,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.615686274509804,2.0,2.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,16,0,1
15545,2,45,9,0.0,0.0,0.0,0.007827788649706457,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.9764705882352942,1.98,0.02,0.02,0.0,0.0,0.0,0.0,0.0,28,1,3
15546,1,22,9,0.0,2.0,0.0,0.015655577299412915,0.0,0.0,0.0,0.0,2.0,0.0,0.58,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0,1
15547,1,19,1,0.0,0.0,0.0,0.30528375733855184,0.0,0.0,2.0,2.0,0.46,0.1,0.0,2.0,0.4549019607843137,0.46,0.16,0.02,0.0,0.0,0.0,1.98,2.0,14,1,0
15548,1,9,2,0.0,0.0,0.0,0.8493150684931506,0.0,0.0,2.0,2.0,0.14,0.12,0.0,2.0,0.11764705882352941,0.12,0.14,0.0,0.0,0.0,0.0,2.0,2.0,14,1,0
15549,1,22,4,0.0,2.0,0.0,0.007827788649706457,0.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,1.9843137254901961,1.98,0.02,0.0,0.0,0.0,0.0,0.14,0.14,1,1,0
15550,1,22,9,0.0,2.0,0.0,0.03913894324853229,0.0,0.0,0.0,0.0,2.0,0.0,0.36,1.1450980392156862,2.0,2.0,0.0,0.02,0.04,0.0,0.0,0.0,0.0,16,0,1
15551,1,55,9,0.0,2.0,0.0,0.003913894324853229,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.4784313725490196,0.48,0.04,0.0,0.0,1.56,1.68,0.02,0.06,16,0,1
15552,1,22,9,0.0,2.0,0.0,0.06262230919765166,0.0,0.0,0.0,0.0,2.0,0.0,0.08,0.6431372549019607,2.0,2.0,0.0,0.02,0.04,0.0,0.0,0.0,0.0,16,0,1
15553,1,55,9,0.0,0.0,0.0,0.003913894324853229,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.8196078431372549,1.82,0.04,0.0,0.0,0.66,0.74,0.2,0.1,21,1,0
15554,1,22,9,0.0,2.0,0.0,0.011741682974559686,0.0,0.0,0.0,0.0,2.0,0.0,0.4,0.06274509803921569,2.0,2.0,0.0,0.24,0.08,0.0,0.0,0.0,0.0,16,0,1
15555,1,45,1,0.0,0.0,0.0,0.3953033268101761,0.0,0.0,2.0,2.0,0.3,0.14,0.0,2.0,0.11764705882352941,0.12,0.1,0.0,0.0,0.0,0.0,2.0,2.0,14,1,0
15556,1,22,9,0.0,2.0,0.0,0.0273972602739726,0.0,0.0,0.0,0.0,2.0,0.0,0.3,0.32156862745098036,0.32156862745098036,2.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,16,0,1
15557,1,43,9,0.0,2.0,0.0,0.003913894324853229,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.6470588235294117,1.64,0.04,0.0,0.0,0.0,0.0,0.08,0.0,4,1,3
15558,1,49,9,0.0,2.0,0.0,0.003913894324853229,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.5098039215686274,0.5,0.06,0.02,0.0,0.48,0.0,0.04,0.0,16,0,1
15559,2,11,9,0.0,0.0,0.0,1.264187866927593,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.992156862745098,2.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,16,0,1
15560,1,22,9,0.0,2.0,0.0,0.03131115459882583,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0,1
15561,1,45,1,0.0,0.0,0.0,0.410958904109589,0.0,0.0,2.0,2.0,0.06,0.14,0.0,2.0,0.023529411764705882,0.02,0.12,0.0,0.0,0.0,0.0,2.0,2.0,14,1,0
15562,1,22,9,0.0,2.0,0.0,0.03131115459882583,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.1568627450980392,1.968627450980392,2.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,16,0,1
15563,1,19,9,0.0,0.0,0.0,0.003913894324853229,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.48627450980392156,0.1411764705882353,0.36,0.12,0.36,0.22,0.0,0.0,0.0,0.0,16,0,1
15564,1,55,8,0.0,0.0,0.0,0.003913894324853229,2.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0588235294117647,1.06,0.86,0.0,0.0,0.84,1.58,0.84,0.02,21,1,0
15565,1,22,9,0.0,2.0,0.0,0.015655577299412915,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.49411764705882355,2.0,2.0,0.0,0.04,0.1,0.0,0.0,0.0,0.0,16,0,1
15566,1,45,1,0.0,0.0,0.0,0.25440313111545987,0.0,0.0,1.96,2.0,0.04,2.0,0.0,2.0,0.00784313725490196,0.0,0.2,0.0,0.0,0.08,0.0,1.62,2.0,25,1,2
15567,1,45,5,0.0,0.0,0.0,0.6379647749510763,2.0,2.0,0.0,0.0,0.06,0.18,0.0,2.0,0.0392156862745098,0.04,0.2,0.0,0.0,2.0,2.0,0.0,0.0,14,1,0
15568,1,45,1,0.0,0.0,0.0,0.8884540117416829,0.0,0.0,2.0,2.0,0.16,0.14,0.0,2.0,0.1411764705882353,0.14,0.14,0.0,0.0,0.0,0.0,2.0,2.0,14,1,0
15569,1,10,1,0.0,0.0,0.0,0.7827788649706457,0.0,0.0,2.0,2.0,0.0,0.12,0.0,2.0,0.00784313725490196,0.0,0.14,0.0,0.0,0.0,0.0,2.0,2.0,14,1,0
15570,1,19,9,0.0,0.0,0.0,0.043052837573385516,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.380392156862745,0.8,0.72,0.06,0.72,0.04,0.0,0.0,0.02,0.0,16,0,1
15571,2,11,9,0.0,0.0,0.0,0.39921722113502933,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.992156862745098,2.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,16,0,1
15572,1,19,1,0.0,0.0,0.0,0.9119373776908023,0.0,0.0,2.0,2.0,0.02,0.12,0.0,2.0,0.01568627450980392,0.02,0.14,0.0,0.0,0.0,0.0,1.98,2.0,14,1,0
15573,1,22,4,0.0,2.0,0.0,0.12524461839530332,0.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.14,1.14,0,1,0
15574,2,45,9,0.0,0.0,0.0,0.06262230919765166,0.0,0.0,0.0,0.0,0.12,0.38,0.0,0.3137254901960784,0.00784313725490196,0.06,0.7,0.44,0.0,0.0,0.0,0.16,0.0,24,1,2
15575,1,22,9,0.0,2.0,0.0,0.046966731898238745,0.0,0.04,0.0,0.0,2.0,0.0,0.16,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0,1
15576,1,43,1,0.0,0.0,0.0,0.011741682974559686,0.0,0.0,2.0,1.86,0.66,2.0,2.0,0.4235294117647059,0.4627450980392157,0.48,0.18,0.04,0.06,0.0,0.0,1.78,2.0,11,1,2
15577,1,18,9,0.0,2.0,0.0,0.003913894324853229,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.4745098039215687,0.6901960784313725,0.94,0.06,0.02,0.0,0.0,0.0,0.0,0.0,33,1,3
15578,2,45,9,0.0,0.0,0.0,0.015655577299412915,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.992156862745098,2.0,0.02,0.04,0.0,0.0,0.0,0.0,0.0,29,1,3
15579,1,21,5,0.0,0.0,0.0,0.7201565557729941,2.0,2.0,0.0,0.0,0.14,0.18,0.0,2.0,0.09411764705882353,0.1,0.18,0.0,0.0,2.0,2.0,0.0,0.0,14,1,0
15580,1,32,5,0.0,0.0,0.0,1.0410958904109588,2.0,2.0,0.0,0.0,0.06,0.14,0.0,2.0,0.054901960784313725,0.06,0.14,0.0,0.0,2.0,2.0,0.0,0.0,14,1,0
15581,1,43,9,0.0,2.0,0.0,0.003913894324853229,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0666666666666667,1.06,0.04,0.0,0.0,0.0,0.0,0.34,0.04,4,1,3
15582,2,45,9,0.0,0.0,0.0,0.5205479452054794,0.0,0.0,0.0,0.0,0.02,1.42,0.0,2.0,0.00784313725490196,0.0,1.72,2.0,0.0,0.0,0.0,0.0,0.0,25,1,2
15583,1,22,9,0.0,2.0,0.0,0.007827788649706457,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0784313725490196,2.0,2.0,0.0,0.2,0.04,0.0,0.0,0.0,0.0,16,0,1
15584,1,55,9,0.0,0.0,0.0,0.003913894324853229,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.580392156862745,0.58,0.06,0.0,0.0,0.02,0.06,0.22,0.36,21,1,0
15585,2,11,9,0.0,0.0,0.0,0.5166340508806262,0.0,0.0,0.0,0.0,2.0,0.0,0.02,2.0,1.7568627450980392,1.76,0.02,0.02,0.0,0.0,0.0,0.0,0.0,16,0,1
15586,1,45,1,0.0,0.0,0.0,0.136986301369863,0.0,0.0,2.0,2.0,0.06,1.94,0.0,0.34509803921568627,0.00784313725490196,0.04,1.64,1.6,0.0,0.0,0.0,1.6,2.0,20,1,2
15587,1,49,9,0.0,2.0,0.0,0.011741682974559686,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.2705882352941176,1.28,0.26,0.0,0.0,0.0,0.0,0.7,0.0,10,1,0
15588,1,22,9,0.0,2.0,0.0,0.14481409001956946,0.0,0.0,0.0,0.0,2.0,0.0,0.08,2.0,2.0,2.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,16,0,1
15589,1,45,1,0.0,0.0,0.0,0.37573385518590996,0.0,0.0,2.0,2.0,0.22,0.14,0.0,2.0,0.08627450980392157,0.08,0.12,0.0,0.0,0.0,0.0,2.0,2.0,14,1,0
15590,1,18,9,0.0,2.0,0.0,0.003913894324853229,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.3058823529411765,0.3,0.06,0.0,0.0,0.62,0.0,0.04,0.0,33,1,3
15591,1,22,9,0.0,2.0,0.0,0.015655577299412915,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.9215686274509804,2.0,2.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,16,0,1
15592,1,3,9,0.0,0.0,0.0,0.003913894324853229,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.10980392156862745,0.03137254901960784,0.14,0.28,0.14,1.0,0.0,0.0,0.0,0.0,16,0,1
15593,1,55,9,0.0,0.0,0.0,0.007827788649706457,0.0,0.22,0.0,1.34,2.0,0.0,1.78,2.0,1.9450980392156862,1.94,0.04,0.0,0.0,0.66,0.68,0.06,0.02,11,1,2
15594,1,19,9,0.0,0.0,0.0,0.007827788649706457,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.06274509803921569,0.2196078431372549,2.0,0.0,2.0,0.28,0.0,0.0,0.0,0.0,33,1,3
15595,1,22,9,0.0,2.0,0.0,0.019569471624266144,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.8980392156862744,1.9,0.02,0.0,0.0,0.0,0.0,0.12,0.12,1,1,0
15596,2,11,9,0.0,0.0,0.0,0.735812133072407,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,16,0,1
15597,2,45,9,0.0,0.0,0.0,0.011741682974559686,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.992156862745098,2.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,16,0,1
15598,1,45,1,0.0,0.0,0.0,0.958904109589041,0.08,0.0,1.92,2.0,0.06,0.12,0.0,2.0,0.047058823529411764,0.04,0.14,0.0,0.0,0.08,0.0,1.92,2.0,14,1,0
15599,1,22,9,0.0,2.0,0.0,0.003913894324853229,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.7058823529411764,2.0,2.0,0.0,0.02,0.12,0.0,0.0,0.0,0.0,16,0,1
15600,2,45,9,0.0,0.0,0.0,0.007827788649706457,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.992156862745098,2.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,29,1,3
15601,1,22,9,0.0,2.0,0.0,0.003913894324853229,0.0,0.16,0.0,0.0,2.0,0.0,0.34,2.0,2.0,2.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,16,0,1
15602,1,22,9,0.0,2.0,0.0,0.043052837573385516,0.0,0.0,0.0,0.0,2.0,0.0,0.3,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0,1
15603,1,22,4,0.0,2.0,0.0,0.03522504892367906,0.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,1.9137254901960783,1.92,0.02,0.0,0.0,0.04,0.04,0.98,1.02,0,1,0
15604,1,22,9,0.0,2.0,0.0,0.003913894324853229,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.2980392156862745,2.0,2.0,0.0,0.06,0.04,0.0,0.0,0.0,0.0,16,0,1
15605,1,40,1,0.0,0.0,0.0,1.8864970645792563,0.1,0.0,1.9,2.0,0.0,2.0,0.0,2.0,0.00784313725490196,0.0,2.0,0.0,0.0,0.08,0.0,1.92,2.0,24,1,2
15606,1,22,9,0.0,2.0,0.0,0.011741682974559686,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.32156862745098036,0.8,2.0,0.0,0.04,0.1,0.0,0.0,0.0,0.0,16,0,1
15607,2,11,9,0.0,0.0,0.0,0.48532289628180036,0.0,0.0,0.0,0.0,1.98,0.04,0.02,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0,1
15608,2,11,9,0.0,0.0,0.0,0.03131115459882583,0.0,0.0,0.0,0.0,2.0,0.0,0.34,2.0,2.0,2.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,16,0,1
15609,2,45,9,0.0,0.0,0.0,0.007827788649706457,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.3725490196078431,1.3647058823529412,1.98,0.02,0.02,0.0,0.0,0.0,0.0,0.0,16,0,1
15610,1,22,9,0.0,2.0,0.0,0.007827788649706457,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.5176470588235293,2.0,2.0,0.0,0.04,0.08,0.0,0.0,0.0,0.0,16,0,1
15611,1,22,4,0.0,2.0,0.0,0.03913894324853229,0.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,1.9058823529411764,1.9,0.02,0.0,0.0,0.04,0.04,0.72,0.76,0,1,0
15612,1,22,9,0.0,2.0,0.0,0.019569471624266144,0.0,0.0,0.0,0.0,2.0,0.0,0.72,0.7686274509803921,2.0,2.0,0.0,0.02,0.04,0.0,0.0,0.0,0.0,16,0,1
15613,1,53,1,0.0,0.0,0.0,0.9706457925636007,0.0,0.0,2.0,2.0,0.02,0.12,0.0,2.0,0.023529411764705882,0.02,0.14,0.0,0.0,0.0,0.0,2.0,2.0,14,1,0
15614,1,12,2,0.0,0.0,0.0,0.30528375733855184,0.02,0.0,1.98,2.0,0.06,0.12,0.0,2.0,0.01568627450980392,0.02,0.12,0.0,0.0,0.0,0.0,1.74,2.0,14,1,0
15615,1,60,2,0.0,0.0,0.0,0.46966731898238745,0.0,0.0,2.0,2.0,0.14,0.14,0.0,2.0,0.06274509803921569,0.06,0.12,0.0,0.0,0.0,0.0,2.0,2.0,14,1,0
15616,1,45,5,0.0,0.0,0.0,1.1232876712328768,0.66,1.88,1.34,0.12,0.12,0.12,0.0,2.0,0.1411764705882353,0.14,0.12,0.0,0.0,0.76,1.88,1.24,0.12,14,1,0
15617,0,14,9,0.0,0.0,0.0,1.9921722113502933,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.7411764705882353,1.7411764705882353,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,27,1,0
